BJD(TDB)-2450000,Flux,Error,,Detrended Spitzer light curve for 19 September - 10 October 2016
7658.274054,1.000872,0.000932,,
7658.275551,1.001585,0.000904,,
7658.277049,0.999802,0.000988,,
7658.278547,0.999259,0.000906,,
7658.280045,0.998773,0.000716,,
7658.281543,0.999832,0.000816,,
7658.28304,0.999383,0.000953,,
7658.284538,0.998066,0.001002,,
7658.286036,1.000413,0.000878,,
7658.287535,0.999502,0.00091,,
7658.289038,0.999899,0.001036,,
7658.290529,0.999323,0.000948,,
7658.292027,0.998946,0.000649,,
7658.293525,1.00023,0.000764,,
7658.295024,0.999854,0.000849,,
7658.296521,1.000654,0.000664,,
7658.298018,1.000222,0.000954,,
7658.299517,0.998946,0.000851,,
7658.301014,1.000188,0.000725,,
7658.302513,1.000703,0.000842,,
7658.30401,0.998805,0.000927,,
7658.305507,0.999021,0.00066,,
7658.307005,0.999631,0.00097,,
7658.308503,0.999507,0.000881,,
7658.310002,0.999378,0.000859,,
7658.311499,0.999362,0.000732,,
7658.312997,0.999338,0.000781,,
7658.314495,0.999027,0.000798,,
7658.315992,0.99926,0.000705,,
7658.317499,0.999968,0.000825,,
7658.318988,0.999222,0.00083,,
7658.320486,1.000315,0.000883,,
7658.321984,0.999525,0.000909,,
7658.323481,0.999756,0.000871,,
7658.32498,1.000029,0.000696,,
7658.326478,0.999785,0.000836,,
7658.327975,0.999957,0.000805,,
7658.329473,0.999547,0.000795,,
7658.330971,0.999401,0.000728,,
7658.332469,1.000049,0.000851,,
7658.333966,1.000024,0.000918,,
7658.335465,0.999559,0.0009,,
7658.336962,0.999076,0.000933,,
7658.33846,1.000045,0.00084,,
7658.339959,1.000454,0.00086,,
7658.341458,1.000512,0.000827,,
7658.342953,1.000008,0.00099,,
7658.344451,1.001254,0.001011,,
7658.345949,1.000024,0.000772,,
7658.347448,1.000851,0.000832,,
7658.348944,1.000396,0.000914,,
7658.350442,1.000096,0.000758,,
7658.35194,1.00005,0.000931,,
7658.353438,0.999865,0.00085,,
7658.354948,0.999452,0.000863,,
7658.356434,0.999722,0.000952,,
7658.357931,0.99937,0.000951,,
7658.359429,1.000999,0.000929,,
7658.360927,0.998845,0.000927,,
7658.362426,1.001308,0.000902,,
7658.363923,0.999122,0.000778,,
7658.365421,1.000958,0.000889,,
7658.366928,1.000377,0.000827,,
7658.368416,1.000363,0.000902,,
7658.369915,1.001891,0.000915,,
7658.371412,1.001373,0.000893,,
7658.37291,1.000301,0.000971,,
7658.374411,0.999583,0.000859,,
7658.375905,0.999805,0.000721,,
7658.377404,0.998167,0.000933,,
7658.378901,0.999509,0.000877,,
7658.380404,1.00151,0.000853,,
7658.38191,1.000003,0.000909,,
7658.383394,0.999659,0.000926,,
7658.384894,0.999994,0.000996,,
7658.38639,0.999775,0.000836,,
7658.387892,0.999889,0.000916,,
7658.38938,1.001807,0.000881,,
7658.390877,1.001807,0.000881,,
7658.392382,1.001463,0.000774,,
7658.393879,0.999835,0.000794,,
7658.395377,1.000556,0.00094,,
7658.396875,1.000594,0.000848,,
7658.398373,1.001144,0.001002,,
7658.399871,0.998834,0.00078,,
7658.401368,0.998689,0.000941,,
7658.402866,0.998228,0.000915,,
7658.404364,1.001573,0.000893,,
7658.405862,1.001518,0.001001,,
7658.407361,1.001687,0.00098,,
7658.408857,0.999268,0.000786,,
7658.410355,0.99928,0.001016,,
7658.411848,1.001261,0.000859,,
7658.413351,0.998848,0.000821,,
7658.41485,1.001391,0.000824,,
7658.416347,1.001261,0.000831,,
7658.417844,1.001389,0.000693,,
7658.419354,1.000083,0.000776,,
7658.42084,0.998658,0.000676,,
7658.422339,0.999311,0.000938,,
7658.423836,0.999454,0.000842,,
7658.425333,1.000173,0.000854,,
7658.426831,1.000141,0.000827,,
7658.428337,1.00038,0.000761,,
7658.429828,1.000022,0.000894,,
7658.431325,1.000642,0.000847,,
7658.432822,1.00031,0.00079,,
7658.43432,1.000981,0.000815,,
7658.435818,1.00008,0.001018,,
7658.437317,0.997311,0.000765,,
7658.438814,1.000963,0.000903,,
7658.440312,1.001021,0.000877,,
7658.44181,0.999075,0.000857,,
7658.443319,1.001261,0.000847,,
7658.444806,1.000852,0.000749,,
7658.446303,1.000778,0.000917,,
7658.447801,0.99967,0.000836,,
7658.449299,0.999858,0.000848,,
7658.450796,0.998655,0.000832,,
7658.452295,1.000405,0.000924,,
7658.453788,1.00089,0.000934,,
7658.45529,1.000467,0.000778,,
7658.456788,1.000668,0.000868,,
7658.458285,0.999177,0.000831,,
7658.459784,1.002081,0.000883,,
7658.461281,0.999339,0.00087,,
7658.462779,0.998753,0.000848,,
7658.464277,1.000927,0.000885,,
7658.465775,0.999009,0.000933,,
7658.467273,0.999563,0.000965,,
7658.46877,1.001051,0.000855,,
7658.470268,0.999213,0.000901,,
7658.471758,0.997963,0.000834,,
7658.473264,0.999583,0.000768,,
7658.474779,0.99981,0.000826,,
7658.476259,0.998647,0.000957,,
7658.477757,1.000218,0.00081,,
7658.479255,0.999286,0.000898,,
7658.480753,0.999733,0.000896,,
7658.482252,0.999343,0.000778,,
7658.483749,0.999077,0.000844,,
7658.485246,0.999151,0.000878,,
7658.486744,1.000775,0.000962,,
7658.488242,1.000716,0.000835,,
7658.489753,0.999617,0.000834,,
7658.491238,1.000145,0.000938,,
7658.492735,0.99806,0.000892,,
7658.494224,1.000439,0.000747,,
7658.495731,0.998782,0.000828,,
7658.497232,1.001836,0.001103,,
7658.498728,1.001825,0.000851,,
7658.500225,0.998754,0.000803,,
7658.501722,0.999963,0.000806,,
7658.50322,1.001166,0.000927,,
7658.504719,1.000885,0.000837,,
7658.506216,1.000933,0.000996,,
7658.507714,0.999573,0.000856,,
7658.509212,1.001396,0.001,,
7658.510709,1.001279,0.000824,,
7658.512208,0.999091,0.000886,,
7658.513705,0.999181,0.000802,,
7658.515203,1.001851,0.000768,,
7658.516701,0.997959,0.000859,,
7658.518199,0.998825,0.000818,,
7658.519697,0.999947,0.000786,,
7658.521189,0.998455,0.000785,,
7658.522692,1.001012,0.00085,,
7658.52419,1.000751,0.000784,,
7658.525688,1.000596,0.000892,,
7658.527186,0.999571,0.000767,,
7658.528683,1.000222,0.000817,,
7658.530181,0.999617,0.000764,,
7658.531679,0.999809,0.000939,,
7658.533177,0.99971,0.000972,,
7658.534675,1.000035,0.000951,,
7658.536172,0.999706,0.000876,,
7658.53767,1.00035,0.000855,,
7658.539173,0.999172,0.000958,,
7658.540666,1.000198,0.000766,,
7658.542165,1.000382,0.000883,,
7658.543661,0.999786,0.00085,,
7658.545159,0.999986,0.000929,,
7658.546654,0.999804,0.001001,,
7658.548155,1.001861,0.00083,,
7658.549654,1.00054,0.000814,,
7658.551151,0.999865,0.000847,,
7658.552648,0.999925,0.000737,,
7658.554146,1.001099,0.000822,,
7658.555644,0.99881,0.00086,,
7658.557143,0.999569,0.000971,,
7658.55864,1.001341,0.000911,,
7658.560137,1.000952,0.000879,,
7658.561635,0.999748,0.000861,,
7658.563133,1.000297,0.000872,,
7658.564632,0.998823,0.000909,,
7658.566129,1.001196,0.001035,,
7658.567627,1.000875,0.000705,,
7658.569124,1.000179,0.000782,,
7658.570613,1.000494,0.001061,,
7658.572121,1.000162,0.000859,,
7658.573619,1.000636,0.000873,,
7658.575117,0.999743,0.000924,,
7658.576615,0.997435,0.000983,,
7658.578113,1.000147,0.000869,,
7658.579622,0.999211,0.000808,,
7658.581108,1.000903,0.000711,,
7658.582611,1.000744,0.001144,,
7658.584104,0.997982,0.000885,,
7658.585602,0.998443,0.000804,,
7658.5871,0.999748,0.000919,,
7658.588598,1.000415,0.000906,,
7658.590095,0.999729,0.000794,,
7658.591593,1.000102,0.00074,,
7658.593091,0.999445,0.001053,,
7658.594589,1.000239,0.000999,,
7658.596082,0.999357,0.00089,,
7658.597578,1.000119,0.000908,,
7658.599084,0.999824,0.000964,,
7658.60058,0.999285,0.000946,,
7658.602078,1.001293,0.000816,,
7658.603576,1.001364,0.000907,,
7658.605078,1.000889,0.000838,,
7658.606571,1.000216,0.001024,,
7658.608069,1.000434,0.000826,,
7658.609567,0.999268,0.000879,,
7658.611065,1.000511,0.000875,,
7658.612563,0.999803,0.000779,,
7658.61405,0.999148,0.000907,,
7658.615558,0.999436,0.000725,,
7658.617056,1.00021,0.000883,,
7658.618554,0.99995,0.000889,,
7658.620052,0.998987,0.000956,,
7658.621549,1.000206,0.000846,,
7658.623047,1.00053,0.000844,,
7658.624545,1.001722,0.000867,,
7658.626043,1.000291,0.001097,,
7658.627541,1.000262,0.000904,,
7658.629038,1.001064,0.000803,,
7658.630536,0.999601,0.000841,,
7658.632034,1.001844,0.000777,,
7658.633532,1.000623,0.00076,,
7658.63503,0.999252,0.000795,,
7658.636528,1.00074,0.000911,,
7658.638025,1.000339,0.000942,,
7658.639516,0.999994,0.000916,,
7658.641022,0.999108,0.000859,,
7658.642519,0.999474,0.000893,,
7658.644017,1.000207,0.000929,,
7658.645515,0.998863,0.000942,,
7658.647012,1.000155,0.000798,,
7658.648516,1.001532,0.000783,,
7658.650008,0.999937,0.000923,,
7658.651506,1.000843,0.000899,,
7658.653004,1.001772,0.000748,,
7658.654502,1.000261,0.000859,,
7658.656,1.000281,0.000843,,
7658.657497,1.001278,0.000787,,
7658.658995,1.000165,0.000899,,
7658.660493,1.000021,0.000933,,
7658.661991,1.000344,0.000873,,
7658.663482,0.999795,0.000716,,
7658.664986,1.001069,0.00088,,
7658.666484,1.001069,0.00088,,
7658.667982,0.999095,0.000734,,
7658.66948,0.998744,0.000959,,
7658.670978,0.999672,0.000828,,
7658.672476,1.000649,0.000827,,
7658.673973,1.000043,0.00086,,
7658.675471,0.998516,0.000697,,
7658.676969,0.999702,0.000867,,
7658.678467,1.000673,0.000782,,
7658.679964,0.999485,0.000848,,
7658.681462,1.000475,0.000925,,
7658.68296,0.999014,0.000835,,
7658.684458,0.999084,0.00087,,
7658.685956,0.999008,0.000841,,
7658.687453,1.00077,0.000904,,
7658.688951,0.999374,0.000971,,
7658.690449,0.99896,0.000752,,
7658.691947,1.000755,0.000848,,
7658.693445,0.999555,0.00087,,
7658.694943,0.998749,0.000956,,
7658.69644,0.999293,0.000856,,
7658.697938,0.999705,0.000813,,
7658.69944,1.000538,0.000849,,
7658.700934,0.99973,0.000944,,
7658.702432,0.998828,0.000824,,
7658.70393,0.998343,0.000694,,
7658.705427,0.999327,0.000963,,
7658.706925,0.999144,0.00075,,
7658.708423,0.999771,0.000739,,
7658.709921,0.999132,0.000757,,
7658.711419,1.000295,0.000874,,
7658.712917,0.999405,0.000843,,
7658.714414,0.999428,0.000841,,
7658.715913,1.000922,0.000782,,
7658.71741,0.999909,0.001012,,
7658.718906,1.00011,0.000828,,
7658.720406,1.001044,0.001195,,
7658.721894,0.999916,0.000816,,
7658.723392,1.00029,0.000828,,
7658.724899,0.999253,0.000969,,
7658.726397,1.000202,0.000999,,
7658.727895,1.000963,0.000809,,
7658.978875,1.00047,0.000902,,
7658.980361,0.99994,0.000853,,
7658.981859,0.999295,0.000889,,
7658.983357,0.999162,0.000923,,
7658.984856,1.001236,0.000886,,
7658.986353,0.999406,0.000866,,
7658.987851,1.000936,0.000948,,
7658.989348,1.00029,0.001025,,
7658.990846,0.997673,0.000891,,
7658.992345,1.000284,0.000849,,
7658.993842,0.999266,0.000744,,
7658.995345,1.000475,0.000917,,
7658.996838,0.998057,0.00092,,
7658.998328,1.000923,0.000796,,
7658.999834,0.999462,0.000921,,
7659.001325,1.000513,0.000941,,
7659.002828,1.000688,0.000928,,
7659.00433,0.999534,0.000898,,
7659.005832,0.99955,0.000961,,
7659.007318,1.001253,0.000833,,
7659.008805,0.999847,0.00098,,
7659.010318,1.000135,0.000927,,
7659.011827,0.998949,0.000945,,
7659.013302,0.999527,0.001119,,
7659.014818,1.000119,0.001009,,
7659.016299,1.000101,0.000938,,
7659.017817,0.999519,0.000877,,
7659.019305,1.001307,0.000896,,
7659.020801,0.999624,0.000922,,
7659.022301,1.000165,0.000831,,
7659.023792,1.001647,0.001198,,
7659.025281,1.000197,0.000896,,
7659.026794,0.999281,0.000816,,
7659.02828,1.000217,0.000914,,
7659.029799,1.000448,0.00085,,
7659.031295,1.000536,0.000897,,
7659.032806,0.999631,0.000778,,
7659.034289,0.999582,0.000912,,
7659.035781,1.00035,0.000725,,
7659.03727,1.000035,0.000904,,
7659.038776,1.000271,0.000965,,
7659.040274,1.002644,0.00086,,
7659.041772,0.999629,0.000902,,
7659.04327,1.000222,0.001112,,
7659.044769,1.000204,0.00093,,
7659.046266,0.999693,0.000957,,
7659.047758,1.000329,0.000978,,
7659.049261,0.999847,0.000817,,
7659.050759,1.000383,0.000852,,
7659.052259,0.999305,0.000941,,
7659.053755,0.998777,0.000936,,
7659.055253,0.999996,0.000825,,
7659.056755,1.001075,0.000859,,
7659.05826,0.997346,0.000841,,
7659.059747,1.000417,0.000853,,
7659.061244,0.999247,0.000828,,
7659.062741,1.000117,0.000988,,
7659.064226,1.00031,0.000881,,
7659.065731,1.001051,0.001185,,
7659.067247,0.998825,0.000808,,
7659.068725,1.000504,0.000995,,
7659.070229,0.999426,0.00101,,
7659.071728,0.999374,0.000931,,
7659.073226,1.001554,0.000856,,
7659.074735,1.001448,0.000924,,
7659.076222,0.999308,0.00097,,
7659.07772,0.999269,0.001089,,
7659.079218,0.999591,0.000997,,
7659.080715,1.00032,0.00081,,
7659.082213,0.999687,0.000897,,
7659.083702,1.001347,0.000963,,
7659.0852,0.998372,0.000994,,
7659.086707,0.997968,0.000862,,
7659.088213,1.000699,0.000811,,
7659.089707,0.999811,0.000938,,
7659.091224,0.997609,0.000845,,
7659.092688,0.999796,0.000904,,
7659.094194,0.9995,0.000828,,
7659.095704,1.000278,0.000971,,
7659.097193,1.000988,0.001121,,
7659.098684,0.999875,0.000903,,
7659.100187,1.001282,0.000804,,
7659.101685,0.999583,0.000883,,
7659.10319,0.999395,0.000969,,
7659.104678,0.999952,0.001007,,
7659.106191,1.000525,0.000783,,
7659.107684,0.99955,0.000902,,
7659.109175,1.001532,0.000782,,
7659.110664,0.999362,0.001034,,
7659.112191,0.999653,0.0009,,
7659.113667,1.001034,0.00106,,
7659.115185,1.000624,0.000909,,
7659.116671,0.999562,0.001,,
7659.118157,1.000057,0.000842,,
7659.11966,1.0005,0.000858,,
7659.121158,1.001005,0.000865,,
7659.122687,1.000132,0.00099,,
7659.124155,1.00129,0.000865,,
7659.12566,0.999493,0.000855,,
7659.127151,1.000022,0.000732,,
7659.128647,1.001009,0.001019,,
7659.130145,0.999398,0.000944,,
7659.131627,0.998183,0.000981,,
7659.133141,1.000516,0.001025,,
7659.134642,1.001794,0.00127,,
7659.136129,1.000597,0.000768,,
7659.137642,0.998863,0.00093,,
7659.139118,0.998986,0.000906,,
7659.140633,1.000066,0.000936,,
7659.142101,0.999663,0.00103,,
7659.143636,0.999732,0.000794,,
7659.145116,1.000578,0.001,,
7659.146615,0.999327,0.000911,,
7659.14813,1.001003,0.000907,,
7659.14962,0.99834,0.000957,,
7659.151129,1.001141,0.000925,,
7659.152604,1.00084,0.000793,,
7659.154123,0.999478,0.001026,,
7659.155598,0.999641,0.001129,,
7659.157103,1.000806,0.000835,,
7659.158604,1.000754,0.000906,,
7659.160106,1.000893,0.000936,,
7659.161581,1.000268,0.00102,,
7659.163072,0.999543,0.001027,,
7659.164606,1.000667,0.000971,,
7659.166087,0.999267,0.001169,,
7659.167583,0.998969,0.001004,,
7659.169072,1.001638,0.000882,,
7659.170602,0.999948,0.001001,,
7659.172056,1.000284,0.001033,,
7659.173574,1.001466,0.000996,,
7659.175063,0.999164,0.000936,,
7659.176566,1.000967,0.000973,,
7659.178079,0.999944,0.000871,,
7659.179563,0.998832,0.00103,,
7659.181067,1.000715,0.000892,,
7659.182554,0.999846,0.000947,,
7659.184075,1.000968,0.000868,,
7659.185564,0.999144,0.000879,,
7659.187045,1.000256,0.000873,,
7659.188568,0.999867,0.000904,,
7659.190061,1.000319,0.000999,,
7659.191544,0.999376,0.001082,,
7659.193054,0.999519,0.000809,,
7659.194563,1.001781,0.000921,,
7659.196048,1.000609,0.001002,,
7659.19755,1.000871,0.001011,,
7659.199056,0.998415,0.001055,,
7659.200542,1.00142,0.001059,,
7659.202041,0.998655,0.000921,,
7659.203538,0.999489,0.001131,,
7659.205032,1.001363,0.000813,,
7659.206534,0.998691,0.001034,,
7659.208032,1.001532,0.000885,,
7659.209529,1.001332,0.000961,,
7659.211025,1.000647,0.000807,,
7659.212508,1.000253,0.001035,,
7659.214023,0.99939,0.000923,,
7659.215536,0.999496,0.000971,,
7659.217026,0.999712,0.000827,,
7659.21851,0.999764,0.001112,,
7659.220014,0.997817,0.001011,,
7659.221505,0.998816,0.000816,,
7659.223008,1.000698,0.000844,,
7659.224515,0.999288,0.000924,,
7659.226006,0.999754,0.000819,,
7659.227493,1.000933,0.001029,,
7659.229015,0.999394,0.000902,,
7659.230499,1.000431,0.000873,,
7659.231994,1.000405,0.001093,,
7659.233484,0.99915,0.00094,,
7659.234996,0.999649,0.000922,,
7659.23648,1.001486,0.000887,,
7659.238001,1.000299,0.000947,,
7659.239486,1.001188,0.001069,,
7659.240984,1.00101,0.00101,,
7659.242482,0.998461,0.000796,,
7659.243992,1.000905,0.000935,,
7659.245483,0.998634,0.000859,,
7659.246975,1.000439,0.000866,,
7659.248473,1.001397,0.001043,,
7659.249966,1.001022,0.000812,,
7659.251464,1.000505,0.001035,,
7659.252962,0.99896,0.000993,,
7659.254464,1.000651,0.000946,,
7659.25596,0.998517,0.000806,,
7659.25746,1.001356,0.000867,,
7659.258949,0.999654,0.000905,,
7659.260452,1.000562,0.000953,,
7659.261956,0.998699,0.001051,,
7659.263451,1.000449,0.00095,,
7659.264944,0.997862,0.000833,,
7659.266446,0.999214,0.000939,,
7659.267935,0.998774,0.000929,,
7659.269442,1.000055,0.000822,,
7659.27094,0.999641,0.000929,,
7659.272438,1.001627,0.000855,,
7659.273936,0.998427,0.000878,,
7659.275433,1.000976,0.001013,,
7659.276931,1.000148,0.000907,,
7659.27842,0.999333,0.000925,,
7659.279927,0.999118,0.001015,,
7659.281413,1.000487,0.000949,,
7659.282923,0.999397,0.001037,,
7659.284427,0.997936,0.000943,,
7659.285927,1.002088,0.001042,,
7659.287425,0.999694,0.001013,,
7659.288902,0.999192,0.000813,,
7659.290411,0.999065,0.000879,,
7659.29191,1.00047,0.000848,,
7659.293408,0.998198,0.000982,,
7659.294905,0.999347,0.001036,,
7659.296405,0.999521,0.000839,,
7659.297901,1.001497,0.001082,,
7659.299399,0.99861,0.001065,,
7659.300897,0.998936,0.000949,,
7659.302395,0.999729,0.000966,,
7659.303892,0.999172,0.000945,,
7659.30539,1.001281,0.000727,,
7659.306888,1.000599,0.000915,,
7659.308393,0.999869,0.000865,,
7659.309895,0.999935,0.000957,,
7659.311393,1.000255,0.001105,,
7659.312879,0.999004,0.00086,,
7659.314363,1.000353,0.000953,,
7659.315875,1.001121,0.000917,,
7659.317384,1.000057,0.001023,,
7659.31887,1.000861,0.000914,,
7659.320368,1.000919,0.000905,,
7659.321885,1.000231,0.000875,,
7659.323364,1.001194,0.000952,,
7659.324862,0.999436,0.000947,,
7659.326359,1.000134,0.000818,,
7659.327858,1.000001,0.000922,,
7659.329359,0.999258,0.000997,,
7659.330853,0.999991,0.000985,,
7659.332351,1.001068,0.000904,,
7659.333848,1.000059,0.000901,,
7659.335346,0.999909,0.001056,,
7659.336844,0.998098,0.000848,,
7659.338342,1.000276,0.001044,,
7659.33984,1.000641,0.000909,,
7659.341338,0.999308,0.001022,,
7659.342835,0.999222,0.000764,,
7659.344334,1.000928,0.001065,,
7659.345831,1.000719,0.000823,,
7659.347329,0.998939,0.001038,,
7659.348827,1.000431,0.000872,,
7659.350325,1.001512,0.000916,,
7659.351822,1.001097,0.000776,,
7659.35331,1.000724,0.000948,,
7659.35482,1.000134,0.000831,,
7659.356316,1.00053,0.000918,,
7659.357814,1.000656,0.000857,,
7659.359312,0.998841,0.000794,,
7659.36081,0.99876,0.001098,,
7659.362308,1.000243,0.000808,,
7659.363805,1.001059,0.000855,,
7659.365303,1.001492,0.000923,,
7659.366801,0.99949,0.001051,,
7659.368299,1.000182,0.001265,,
7659.369796,0.99952,0.00102,,
7659.371294,1.000008,0.00096,,
7659.372792,1.000027,0.000886,,
7659.374296,1.001533,0.000861,,
7659.375788,1.000904,0.000908,,
7659.377285,1.000276,0.0008,,
7659.378783,0.99939,0.000714,,
7659.380288,1.000132,0.000852,,
7659.383277,1.009068,0.000983,,
7659.384775,1.007529,0.000873,,
7659.386272,1.005908,0.001005,,
7659.387781,1.007096,0.000854,,
7659.389268,1.006382,0.000985,,
7659.390757,1.007203,0.000835,,
7659.392264,1.005305,0.000845,,
7659.393761,1.004679,0.000916,,
7659.395259,1.004147,0.001051,,
7659.396759,1.003925,0.000835,,
7659.398244,1.006782,0.000922,,
7659.399753,1.005892,0.001037,,
7659.40125,1.007112,0.001042,,
7659.402748,1.005959,0.000865,,
7659.404246,1.00526,0.001019,,
7659.405724,1.004375,0.000957,,
7659.407243,1.004483,0.000989,,
7659.40874,1.003112,0.000868,,
7659.410236,1.003091,0.001025,,
7659.411735,1.002578,0.001039,,
7659.413243,1.003596,0.000809,,
7659.41472,1.002227,0.000838,,
7659.416229,1.00343,0.001016,,
7659.417727,1.00374,0.000917,,
7659.419229,1.001746,0.000854,,
7659.420722,1.002748,0.000943,,
7659.422221,1.002623,0.000848,,
7659.423718,1.001619,0.001031,,
7659.425216,1.002924,0.000966,,
7659.426723,1.002612,0.000808,,
