         time |     flux | uncertainty
126.358453272 | 401067.0 |     91.5104
126.359134294 | 401171.0 |     91.5228
126.359815415 | 401118.0 |     91.5162
126.360496637 | 401292.0 |     91.5297
126.361177759 | 401117.0 |     91.5163
 126.36185888 | 401364.0 |     91.5422
126.362540002 | 401206.0 |     91.5251
126.363221223 | 401173.0 |     91.5234
126.363902345 | 401184.0 |     91.5233
126.364583466 | 401028.0 |     91.4967
126.365264588 | 401046.0 |     91.4991
 126.36594571 | 401151.0 |     91.5194
126.366626831 | 401236.0 |      91.517
126.367308053 | 401282.0 |     91.5311
126.367989174 | 401200.0 |      91.525
126.368670296 | 401158.0 |     91.5093
126.369351517 | 401294.0 |     91.5249
126.370032539 | 401294.0 |     91.5298
126.370713661 | 401306.0 |     91.5249
126.371394882 | 401357.0 |     91.5306
126.372076004 | 401192.0 |     91.5117
126.372757125 | 401236.0 |     91.5283
126.373438347 | 401141.0 |      91.513
126.374119468 | 401310.0 |     91.5287
 126.37480069 | 401267.0 |     91.5212
126.375481711 | 400907.0 |     91.4917
126.376162833 | 401178.0 |     91.5113
126.376843955 | 401267.0 |     91.5323
126.377525176 | 401119.0 |     91.5055
126.378206298 | 401466.0 |     91.5522
126.378887419 | 401355.0 |     91.5412
126.379568641 | 401146.0 |     91.5069
126.380249762 | 401336.0 |      91.527
126.380930784 | 401288.0 |     91.5292
126.381612005 | 401089.0 |     91.5018
126.382293127 | 401102.0 |     91.5044
126.382974249 | 401251.0 |     91.5308
 126.38365547 | 401212.0 |     91.5251
126.384336592 | 401104.0 |     91.5141
126.385017713 | 401247.0 |     91.5323
126.385698935 | 401359.0 |     91.5403
126.386379956 | 401131.0 |      91.512
126.387061078 | 401222.0 |     91.5226
  126.3877423 | 401238.0 |     91.5303
126.388423421 | 401166.0 |     91.5222
126.389104543 | 401030.0 |     91.5091
126.389785764 | 401273.0 |     91.5311
126.390466886 | 401135.0 |     91.5135
126.391148007 | 401142.0 |     91.5133
126.391829129 | 401024.0 |     91.5073
126.392510251 | 401165.0 |     91.5296
126.393191372 | 401182.0 |     91.5126
126.393872494 | 401154.0 |     91.5227
126.394553715 | 401129.0 |     91.5126
126.395234837 | 401228.0 |     91.5253
126.395915958 | 401168.0 |     91.5207
 126.39659718 | 401122.0 |     91.5168
126.397278202 | 401150.0 |     91.5134
126.397959323 | 400986.0 |     91.4929
126.398640445 | 401244.0 |     91.5289
126.399321666 | 401310.0 |     91.5262
126.400002788 | 401254.0 |     91.5253
126.400684009 | 401086.0 |      91.504
126.401365131 | 401097.0 |     91.5173
126.402046252 | 401054.0 |     91.5064
126.402727274 | 401340.0 |      91.537
126.403408496 | 401138.0 |     91.5118
126.404089617 | 401213.0 |     91.5271
126.404770839 | 401308.0 |     91.5305
 126.40545196 | 401125.0 |     91.5178
126.406133082 | 401423.0 |     91.5464
126.406814303 | 401371.0 |     91.5417
126.407495425 | 401146.0 |     91.5088
126.408176646 | 401205.0 |     91.5186
126.408857568 | 401316.0 |     91.5303
 126.40953879 | 401210.0 |     91.5267
126.410219911 | 401107.0 |     91.5053
126.410901133 | 400954.0 |     91.5027
126.411582254 | 401164.0 |     91.5102
126.412263376 | 401218.0 |     91.5145
126.412944597 | 401312.0 |     91.5265
126.413625719 | 401361.0 |     91.5419
126.414306741 | 401322.0 |     91.5327
126.414987962 | 401076.0 |     91.5024
126.415669084 | 401263.0 |     91.5314
126.416350205 | 401234.0 |     91.5185
126.417031427 | 401110.0 |     91.5109
126.417712548 | 401239.0 |     91.5462
 126.41839367 | 401010.0 |     91.4963
126.419074791 | 401324.0 |     91.5321
126.419755913 | 401261.0 |     91.5206
126.420437035 | 401101.0 |     91.5136
126.421118156 | 401324.0 |     91.5298
126.421799378 | 401181.0 |     91.5334
126.422480499 | 401100.0 |     91.5104
126.423161621 | 401227.0 |     91.5276
126.423842842 | 401180.0 |     91.5174
126.424523964 | 401156.0 |     91.5296
126.425204985 | 401289.0 |     91.5338
126.425886207 | 401218.0 |     91.5203
126.426567329 | 401365.0 |      91.543
 126.42724845 | 401219.0 |     91.5197
126.427929572 | 401177.0 |     91.5253
126.428610793 | 401286.0 |     91.5333
126.429291915 | 401176.0 |     91.5229
126.429973136 | 401180.0 |     91.5162
126.430654158 | 401122.0 |     91.5173
 126.43133528 | 401303.0 |     91.5358
126.432016401 | 401289.0 |     91.5309
126.432697623 | 401132.0 |      91.518
126.433378744 | 401368.0 |     91.5422
126.434059966 | 401203.0 |     91.5255
126.434741087 | 401101.0 |     91.5154
126.435422209 | 401213.0 |     91.5278
 126.43610323 | 401275.0 |     91.5253
126.436784452 | 401139.0 |     91.5378
126.437465574 | 401203.0 |     91.5208
126.438146795 | 401275.0 |     91.5287
126.438827917 | 401353.0 |     91.5412
126.439509038 | 401387.0 |     91.5445
 126.44019026 | 401216.0 |     91.5183
126.440871381 | 401326.0 |     91.5394
126.441552403 | 401209.0 |     91.5265
126.442233524 | 401089.0 |      91.515
126.442914746 | 401257.0 |     91.5299
126.443595868 | 401170.0 |     91.5232
126.444277089 | 401261.0 |     91.5297
126.444958211 | 401203.0 |     91.5265
126.445639332 | 401005.0 |        91.5
126.446320454 | 401266.0 |     91.5258
126.447001575 | 401138.0 |     91.5187
126.447682697 | 401325.0 |      91.538
126.448363819 | 401149.0 |     91.5202
 126.44904504 | 401117.0 |     91.5156
126.449726162 | 401122.0 |     91.5167
126.450407283 | 401131.0 |     91.5199
126.451088505 | 401220.0 |      91.516
126.451769626 | 401216.0 |      91.527
126.452450648 | 401168.0 |     91.5159
126.453131869 | 401049.0 |     91.5112
126.453812991 | 401214.0 |     91.5268
126.454494113 | 401123.0 |     91.5177
126.455175234 | 401166.0 |     91.5222
126.455856456 | 401216.0 |     91.5365
126.456537577 | 401218.0 |     91.5159
126.457218699 | 401182.0 |     91.5295
 126.45789982 | 401131.0 |     91.5083
126.458580942 | 401015.0 |     91.4991
126.459262063 | 401371.0 |     91.5439
126.459943285 | 401120.0 |     91.5362
126.460624407 | 401070.0 |     91.5123
126.461305528 | 401131.0 |     91.5198
 126.46198675 | 401152.0 |     91.5096
126.462667871 | 401357.0 |     91.5362
126.463348893 | 401085.0 |     91.5139
126.464030014 | 401242.0 |     91.5309
126.464711236 | 401068.0 |     91.5078
126.465392357 | 401158.0 |     91.5223
126.466073579 | 401176.0 |     91.5231
126.466754701 | 401258.0 |     91.5208
126.467435822 | 401115.0 |     91.5171
126.468117044 | 401181.0 |     91.5196
126.468798065 | 401009.0 |     91.5086
126.469479187 | 401113.0 |      91.536
126.470160408 | 401141.0 |     91.5199
 126.47084153 | 401126.0 |     91.5198
126.471522651 | 401092.0 |     91.5152
126.472203873 | 401276.0 |     91.5334
126.472884995 | 401318.0 |     91.5247
126.473566116 | 401338.0 |      91.534
126.474247238 | 401236.0 |     91.5237
126.474928359 | 401176.0 |      91.516
126.475609481 | 401341.0 |     91.5398
126.476290702 | 401271.0 |     91.5317
126.476971824 | 401223.0 |     91.5287
126.477652946 | 401178.0 |     91.5235
126.478334167 | 401305.0 |     91.5372
126.479015289 | 401233.0 |     91.5302
 126.47969631 | 401378.0 |     91.5378
126.480377532 | 401169.0 |      91.523
126.481058653 | 401160.0 |     91.5213
126.481739775 | 401202.0 |     91.5182
126.482420896 | 401143.0 |     91.5138
126.483102118 | 401308.0 |      91.529
126.483783239 | 401485.0 |     91.5469
126.484464361 | 401238.0 |     91.5294
126.485145583 | 401246.0 |     91.5283
126.485826604 | 401477.0 |     91.5538
126.486507726 | 401224.0 |      91.522
126.487188947 | 401230.0 |     91.5237
126.487870069 | 401352.0 |     91.5553
 126.48855119 | 401276.0 |     91.5312
126.489232412 | 401250.0 |     91.5313
126.489913533 | 401107.0 |     91.5159
126.490594655 | 401177.0 |     91.5177
126.491275677 | 401182.0 |      91.542
126.491956898 | 401247.0 |     91.5298
 126.49263802 | 400998.0 |     91.4984
126.493319241 | 401342.0 |     91.5397
126.494000363 | 401291.0 |     91.5273
126.494681484 | 401153.0 |      91.531
126.495362706 | 401318.0 |      91.548
126.496043828 | 401205.0 |     91.5356
126.496724849 | 401187.0 |     91.5242
126.497405971 | 401116.0 |     91.5191
126.498087192 | 401321.0 |     91.5374
126.498768314 | 401210.0 |     91.5366
126.499449535 | 401090.0 |     91.5146
126.500130657 | 401213.0 |     91.5274
126.500811778 | 401272.0 |     91.5316
   126.501493 | 401196.0 |      91.526
126.502174021 | 401241.0 |     91.5301
126.502855143 | 401147.0 |      91.516
126.503536365 | 401328.0 |     91.5372
126.504217486 | 401050.0 |     91.5112
126.504898608 | 401317.0 |     91.5323
126.505579829 | 401159.0 |     91.5223
126.506260951 | 400965.0 |     91.4907
126.506942072 | 401066.0 |     91.5057
126.507623194 | 401041.0 |     91.5087
126.508304316 | 401178.0 |     91.5216
126.508985437 | 401286.0 |     91.5392
126.509666559 | 401105.0 |      91.511
 126.51034778 | 401188.0 |     91.5271
126.511028902 | 401510.0 |     91.5804
126.511710023 | 401244.0 |      91.531
126.512391245 | 401197.0 |     91.5266
126.513072266 | 401241.0 |     91.5248
126.513753388 | 401169.0 |     91.5181
126.514434509 | 401296.0 |     91.5257
126.515115731 | 401146.0 |     91.5211
126.515796853 | 400958.0 |     91.4956
126.516477974 | 401210.0 |     91.5265
126.517159196 | 401011.0 |     91.4954
126.517840317 | 401160.0 |     91.5232
126.518521339 | 401344.0 |     91.5414
 126.51920256 | 401181.0 |     91.5165
126.519883682 | 401050.0 |     91.5112
126.520564803 | 401203.0 |     91.5253
126.521246025 | 401202.0 |     91.5261
126.521927147 | 401210.0 |     91.5297
126.522608268 | 401193.0 |     91.5186
 126.52328949 | 401026.0 |     91.5072
126.523970511 | 401041.0 |     91.5108
126.524651633 | 401043.0 |     91.5062
126.525332854 | 401320.0 |     91.5262
126.526013976 | 401158.0 |     91.5228
126.526695097 | 401149.0 |     91.5213
126.527376319 | 401147.0 |     91.5218
126.528057441 | 401244.0 |     91.5288
126.528738662 | 401070.0 |     91.5018
126.529419684 | 401230.0 |     91.5283
126.530100805 | 401099.0 |     91.5158
126.530781927 | 401093.0 |     91.5107
126.531463148 | 401186.0 |     91.5247
 126.53214427 | 401154.0 |     91.5211
126.532825491 | 401175.0 |     91.5244
126.533506613 | 401092.0 |     91.5151
126.534187734 | 401349.0 |     91.5602
126.534868756 | 401263.0 |     91.5325
126.535549978 | 401140.0 |      91.519
126.536231099 | 401254.0 |     91.5285
126.536912321 | 401211.0 |      91.528
126.537593442 | 401231.0 |     91.5283
126.538274564 | 401242.0 |     91.5404
126.538955685 | 401279.0 |     91.5327
126.539636907 | 401224.0 |     91.5276
126.540317928 | 401194.0 |     91.5284
 126.54099905 | 401180.0 |     91.5249
126.541680272 | 401187.0 |     91.5256
126.542361393 | 401299.0 |     91.5378
126.543042515 | 401206.0 |     91.5356
126.543723636 | 401247.0 |       91.55
126.544404858 | 401240.0 |     91.5309
126.545085979 | 401051.0 |     91.5105
126.545767001 | 401142.0 |     91.5224
126.546448222 | 401263.0 |     91.5329
126.547129344 | 401185.0 |     91.5341
126.547810466 | 401118.0 |     91.5108
126.548491687 | 401217.0 |     91.5224
126.549172809 | 401285.0 |     91.5339
 126.54985393 | 401090.0 |     91.5173
126.550535152 | 401264.0 |     91.5312
126.551216173 | 401249.0 |     91.5292
126.551897295 | 401157.0 |     91.5218
126.552578416 | 401110.0 |     91.5144
126.553259638 | 401294.0 |     91.5356
 126.55394076 | 401203.0 |      91.528
126.554621981 | 401092.0 |     91.5342
126.555303103 | 401179.0 |      91.523
126.555984224 | 401159.0 |      91.523
126.556665246 | 401196.0 |     91.5233
126.557346467 | 401317.0 |     91.5388
126.558027589 | 401336.0 |     91.5401
 126.55870881 | 401299.0 |     91.5358
126.559389932 | 401134.0 |     91.5187
126.560071053 | 401118.0 |     91.5175
126.560752275 | 400934.0 |     91.5025
126.561433397 | 401288.0 |     91.5349
126.562114618 | 401168.0 |     91.5231
 126.56279564 | 401182.0 |      91.523
126.563476761 | 401173.0 |     91.5218
126.564157883 | 401070.0 |     91.5331
126.564839104 | 401183.0 |     91.5228
126.565520226 | 401161.0 |     91.5207
126.566201347 | 401060.0 |      91.525
126.566882569 | 401208.0 |     91.5277
126.567563691 | 401141.0 |      91.519
126.568244712 | 401244.0 |     91.5295
126.568925934 | 401040.0 |     91.5073
126.569607055 | 401040.0 |     91.5103
126.570288177 | 401247.0 |      91.526
126.570969298 | 401231.0 |      91.516
 126.57165052 | 401163.0 |     91.5219
126.572331641 | 401146.0 |     91.5206
126.573012763 | 401069.0 |     91.5147
126.573693884 | 401220.0 |     91.5263
126.574375006 | 401302.0 |     91.5349
126.575056128 | 401099.0 |     91.5102
126.575737349 | 401256.0 |     91.5246
126.576418471 | 401252.0 |     91.5317
126.577099592 | 401185.0 |     91.5222
126.577780814 | 401207.0 |     91.5269
126.578461935 | 401194.0 |     91.5248
126.579142957 | 401268.0 |      91.533
126.579824078 | 401276.0 |     91.5341
  126.5805053 | 401329.0 |     91.5272
126.581186421 | 401016.0 |     91.5088
126.581867543 | 401114.0 |     91.5184
126.582548765 | 401354.0 |     91.5421
126.583229886 | 401323.0 |     91.5365
126.583911108 | 401267.0 |     91.5318
126.584592129 | 401006.0 |     91.5048
126.585273251 | 401255.0 |     91.5305
126.585954372 | 401227.0 |     91.5375
126.586635594 | 401181.0 |     91.5226
126.587316715 | 401244.0 |       91.53
126.587997937 | 401056.0 |     91.5103
126.588679058 | 401011.0 |     91.5075
 126.58936018 | 401142.0 |     91.5307
126.590041202 | 401127.0 |     91.5186
126.590722423 | 401251.0 |     91.5412
126.591403545 | 401257.0 |     91.5419
126.592084766 | 401076.0 |     91.5152
126.592765888 | 401234.0 |     91.5294
126.593447009 | 401033.0 |     91.5232
126.594128231 | 401150.0 |     91.5221
126.594809352 | 401167.0 |     91.5182
126.595490374 | 401210.0 |     91.5365
126.596171596 | 401121.0 |     91.5133
126.596852717 | 401206.0 |     91.5277
126.597533839 | 401367.0 |     91.5619
 126.59821496 | 401227.0 |     91.5289
126.598896182 | 401135.0 |     91.5394
126.599577303 | 401246.0 |       91.53
126.600258425 | 401066.0 |      91.535
126.600939546 | 401057.0 |      91.512
126.601620668 | 401343.0 |     91.5397
126.602301789 | 401053.0 |      91.512
126.602983011 | 401144.0 |     91.5181
126.603664133 | 401351.0 |     91.5594
126.604345254 | 401173.0 |     91.5291
126.605026376 | 401092.0 |     91.5148
126.605707597 | 401185.0 |     91.5181
126.606388619 | 400974.0 |     91.5006
 126.60706974 | 401180.0 |     91.5233
126.607750962 | 401100.0 |     91.5041
126.608432083 | 401133.0 |     91.5185
126.609113205 | 401125.0 |      91.518
126.609794426 | 401185.0 |     91.5245
126.610475548 | 401281.0 |     91.5526
 126.61115667 | 401251.0 |      91.527
126.611837791 | 401147.0 |     91.5207
126.612518913 | 401182.0 |     91.5114
126.613200034 | 401078.0 |     91.5143
126.613881256 | 401472.0 |     91.5712
126.614562377 | 401318.0 |     91.5389
126.615243499 | 401346.0 |      91.539
 126.61592472 | 401062.0 |     91.5108
126.616605842 | 401244.0 |      91.524
126.617286864 | 401159.0 |     91.5147
126.617968085 | 401147.0 |     91.5211
126.618649207 | 401287.0 |     91.5333
126.619330328 | 401276.0 |     91.5352
 126.62001155 | 400988.0 |     91.5045
126.620692671 | 401308.0 |     91.5565
126.621373893 | 401258.0 |     91.5246
126.622055014 | 401304.0 |     91.5369
126.622736036 | 401262.0 |     91.5255
126.623417157 | 401292.0 |     91.5354
126.624098379 | 401203.0 |     91.5254
126.624779501 | 401031.0 |     91.5095
126.625460722 | 401122.0 |     91.5131
126.626141844 | 401194.0 |      91.544
126.626822965 | 401137.0 |     91.5212
126.627504087 | 401223.0 |     91.5359
126.628185208 | 401037.0 |     91.5105
 126.62886633 | 401271.0 |     91.5315
126.629547451 | 401324.0 |     91.5375
126.630228673 | 401366.0 |     91.5426
126.630909794 | 401138.0 |     91.5195
126.631590916 | 400980.0 |     91.5055
126.632272037 | 401117.0 |     91.5389
126.632953259 | 401066.0 |     91.5078
126.633634281 | 401227.0 |     91.5273
126.634315402 | 401303.0 |     91.5374
126.634996624 | 401236.0 |     91.5381
126.635677745 | 401084.0 |     91.5238
126.636358867 | 401196.0 |     91.5254
126.637040088 | 401333.0 |     91.5437
 126.63772121 | 401169.0 |     91.5329
126.638402331 | 401230.0 |     91.5207
126.639083553 | 401037.0 |     91.5107
126.639764574 | 401219.0 |      91.528
126.640445696 | 401320.0 |     91.5371
126.641126818 | 401279.0 |     91.5295
126.641808039 | 401188.0 |      91.547
126.642489161 | 401154.0 |     91.5409
126.643170382 | 401241.0 |      91.525
126.643851504 | 401246.0 |     91.5511
126.644532625 | 401146.0 |     91.5206
126.645213647 | 401276.0 |     91.5308
126.645894868 | 401142.0 |     91.5207
 126.64657599 | 401287.0 |     91.5567
126.647257211 | 401229.0 |     91.5307
126.647938333 | 401201.0 |     91.5266
126.648619455 | 401306.0 |     91.5561
126.649300676 | 401340.0 |     91.5399
126.649981798 | 401080.0 |     91.5345
126.650662819 | 401041.0 |       91.53
126.651344041 | 401096.0 |     91.5344
126.652025162 | 401254.0 |     91.5309
126.652706284 | 401312.0 |     91.5376
126.653387505 | 401144.0 |     91.5405
126.654068627 | 401259.0 |      91.532
126.654749748 | 401278.0 |     91.5537
 126.65543097 | 401217.0 |     91.5263
126.656111991 | 401162.0 |     91.5232
126.656793113 | 401231.0 |     91.5291
126.657474335 | 401195.0 |     91.5281
126.658155456 | 401146.0 |     91.5207
126.658836578 | 401062.0 |     91.5116
126.659517699 | 401065.0 |     91.5133
126.660198921 | 401199.0 |     91.5454
126.660880042 | 401131.0 |     91.5305
126.661561164 | 401264.0 |     91.5538
126.662242285 | 401199.0 |     91.5453
126.662923407 | 401352.0 |     91.5426
126.663604528 | 401093.0 |     91.5251
 126.66428575 | 401165.0 |     91.5423
126.664966872 | 401216.0 |      91.529
126.665647993 | 401200.0 |     91.5354
126.666329215 | 401085.0 |     91.5185
126.667010236 | 401170.0 |     91.5346
126.667691358 | 401296.0 |     91.5244
